route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
2303,SunHol,35869,Canal,,1,91920,78,
2303,SunHol,35871,Canal,,1,91920,78,
2303,SunHol,35873,Canal,,1,91920,78,
2303,SunHol,35875,Canal,,1,91920,78,
2303,SunHol,35877,Canal,,1,91920,78,
2303,SunHol,35879,Canal,,1,91920,78,
2303,SunHol,35881,Canal,,1,91920,78,
2303,SunHol,35883,Canal,,1,91920,78,
2305,SunHol,36804,Canal,,0,91909,82,
2305,SunHol,36806,Canal,,0,91912,82,
2305,SunHol,36808,Canal,,0,91910,82,
2305,SunHol,36810,Canal,,0,91909,82,
2305,SunHol,36812,Canal,,0,91912,82,
2305,SunHol,36814,Canal,,0,91910,82,
2305,SunHol,36816,Canal,,0,91909,82,
2305,SunHol,36818,Canal,,0,91912,82,
2305,SunHol,36820,Canal,,0,91910,82,
2305,SunHol,36822,Canal,,0,91909,82,
2305,SunHol,36824,Canal,,0,91912,82,
2305,SunHol,36826,Canal,,0,91910,82,
2305,SunHol,36828,Canal,,0,91909,82,
2305,SunHol,36830,Canal,,0,91912,82,
2305,SunHol,36832,Canal,,0,91910,82,
2305,SunHol,36834,Canal,,0,91909,82,
2305,SunHol,36836,Canal,,0,91912,82,
2305,SunHol,36838,Canal,,0,91910,82,
2305,SunHol,36840,Canal,,0,91909,82,
2305,SunHol,36842,Canal,,0,91912,82,
2305,SunHol,36844,Canal,,0,91910,82,
2305,SunHol,36846,Canal,,0,91909,82,
2305,SunHol,36801,Marin City,,1,91910,85,
2305,SunHol,36803,Marin City,,1,91909,85,
2305,SunHol,36805,Marin City,,1,91912,85,
2305,SunHol,36807,Marin City,,1,91910,85,
2305,SunHol,36809,Marin City,,1,91909,85,
2305,SunHol,36811,Marin City,,1,91912,85,
2305,SunHol,36813,Marin City,,1,91910,85,
2305,SunHol,36815,Marin City,,1,91909,85,
2305,SunHol,36817,Marin City,,1,91912,85,
2305,SunHol,36819,Marin City,,1,91910,85,
2305,SunHol,36821,Marin City,,1,91909,85,
2305,SunHol,36823,Marin City,,1,91912,85,
2305,SunHol,36825,Marin City,,1,91910,85,
2305,SunHol,36827,Marin City,,1,91909,85,
2305,SunHol,36829,Marin City,,1,91912,85,
2305,SunHol,36831,Marin City,,1,91910,85,
2305,SunHol,36833,Marin City,,1,91909,85,
2305,SunHol,36835,Marin City,,1,91912,85,
2305,SunHol,36837,Marin City,,1,91910,85,
2305,SunHol,36839,Marin City,,1,91909,85,
2305,SunHol,36841,Marin City,,1,91912,85,
2305,SunHol,36843,Marin City,,1,91910,85,
2305,SunHol,36845,San Rafael,,1,91909,84,
5049,SunHol,61803,Mill Valley,,0,8052,134,
5049,SunHol,61809,Mill Valley,,0,8052,134,
5049,SunHol,61817,Mill Valley,,0,8052,134,
5049,SunHol,61804,Downtown Stinson Beach,,1,8052,136,
5049,SunHol,61810,Downtown Stinson Beach,,1,8052,136,
5049,SunHol,61814,Downtown Stinson Beach,,1,8052,136,
5057,SunHol,71802,Novato,,0,91904,192,
5057,SunHol,71804,Novato,,0,91902,192,
5057,SunHol,71806,Novato,,0,91903,192,
5057,SunHol,71808,Novato,,0,91905,192,
5057,SunHol,71810,Novato,,0,91904,192,
5057,SunHol,71812,Novato,,0,91902,192,
5057,SunHol,71814,Novato,,0,91903,192,
5057,SunHol,71816,Novato,,0,91905,192,
5057,SunHol,71818,Novato,,0,91904,192,
5057,SunHol,71820,Novato,,0,91902,192,
5057,SunHol,71822,Novato,,0,91903,192,
5057,SunHol,71824,Novato,,0,91905,192,
5057,SunHol,71826,Novato,,0,91904,192,
5057,SunHol,71828,Novato,,0,91902,192,
5057,SunHol,71830,Novato,,0,91903,192,
5057,SunHol,71832,Novato,,0,91905,192,
5057,SunHol,71834,Novato,,0,91904,192,
5057,SunHol,71836,Novato,,0,91914,192,
5057,SunHol,71838,Novato,,0,91915,192,
5057,SunHol,71840,Novato,,0,91916,192,
5057,SunHol,71842,Novato,,0,91917,192,
5057,SunHol,71844,Novato,,0,91914,192,
5057,SunHol,71846,Novato,,0,91915,192,
5057,SunHol,71848,Novato,,0,91916,192,
5057,SunHol,71850,Novato,,0,91917,192,
5057,SunHol,71852,Novato,,0,91915,192,
5057,SunHol,71854,Novato,,0,91917,192,
5057,SunHol,71856,Novato,,0,91915,192,
5057,SunHol,71858,Novato,,0,91917,192,
5057,SunHol,71860,Novato,,0,91915,192,
5057,SunHol,71862,Novato,,0,91917,192,
5057,SunHol,71801,Marin City,,1,91902,196,
5057,SunHol,71803,Marin City,,1,91903,196,
5057,SunHol,71805,Marin City,,1,91905,196,
5057,SunHol,71807,Marin City,,1,91904,196,
5057,SunHol,71809,Marin City,,1,91902,196,
5057,SunHol,71811,Marin City,,1,91903,196,
5057,SunHol,71813,Marin City,,1,91905,196,
5057,SunHol,71815,Marin City,,1,91904,196,
5057,SunHol,71817,Marin City,,1,91902,196,
5057,SunHol,71819,Marin City,,1,91903,196,
5057,SunHol,71821,Marin City,,1,91905,196,
5057,SunHol,71823,Marin City,,1,91904,196,
5057,SunHol,71825,Marin City,,1,91902,196,
5057,SunHol,71827,Marin City,,1,91903,196,
5057,SunHol,71829,Marin City,,1,91905,196,
5057,SunHol,71831,Marin City,,1,91904,196,
5057,SunHol,71833,Marin City,,1,91914,196,
5057,SunHol,71835,Marin City,,1,91915,196,
5057,SunHol,71837,Marin City,,1,91916,196,
5057,SunHol,71839,Marin City,,1,91917,196,
5057,SunHol,71841,Marin City,,1,91914,196,
5057,SunHol,71843,Marin City,,1,91915,196,
5057,SunHol,71845,Marin City,,1,91916,196,
5057,SunHol,71847,Marin City,,1,91917,196,
5057,SunHol,71849,Marin City,,1,91914,196,
5057,SunHol,71851,Marin City,,1,91915,196,
5057,SunHol,71853,Marin City,,1,91916,196,
5057,SunHol,71855,Marin City,,1,91917,196,
5057,SunHol,71857,Marin City,,1,91915,196,
5057,SunHol,71859,Marin City,,1,91917,196,
5057,SunHol,71861,Marin City,,1,91915,196,
5057,SunHol,71863,Marin City,,1,91917,196,
5057,SunHol,71865,Marin City,,1,91915,196,
1625,COM Monday,622104,Peacock Gap,,0,1152,140,
1625,COM Monday,622106,Peacock Gap,,0,1157,140,
1625,COM Monday,622108,Peacock Gap,,0,1158,140,
1625,COM Monday,622112,Peacock Gap,,0,1152,140,
1625,COM Monday,622114,Peacock Gap,,0,1157,140,
1625,COM Monday,622116,Peacock Gap,,0,1158,140,
1625,COM Monday,622118,Peacock Gap,,0,1152,140,
1625,COM Monday,622120,Peacock Gap,,0,1157,140,
1625,COM Monday,622122,Peacock Gap,,0,1158,140,
1625,COM Monday,622124,Peacock Gap,,0,1152,140,
1625,COM Monday,622126,San Rafael,,0,1157,138,
1625,COM Monday,622103,College of Marin,,1,1152,142,
1625,COM Monday,622105,College of Marin,,1,1152,142,
1625,COM Monday,622107,,,1,1157,143,
1625,COM Monday,622109,,,1,1158,143,
1625,COM Monday,622111,,,1,1152,143,
1625,COM Monday,622113,,,1,1157,143,
1625,COM Monday,622115,,,1,1158,143,
1625,COM Monday,622119,,,1,1152,143,
1625,COM Monday,622121,,,1,1157,143,
1625,COM Monday,622123,,,1,1158,143,
1625,COM Monday,622125,,,1,1152,143,
1625,COM Monday,622127,,,1,1157,143,
1625,COM Tuesday,622204,Peacock Gap,,0,1252,140,
1625,COM Tuesday,622206,Peacock Gap,,0,1257,140,
1625,COM Tuesday,622208,Peacock Gap,,0,1258,140,
1625,COM Tuesday,622212,Peacock Gap,,0,1252,140,
1625,COM Tuesday,622214,Peacock Gap,,0,1257,140,
1625,COM Tuesday,622216,Peacock Gap,,0,1258,140,
1625,COM Tuesday,622218,Peacock Gap,,0,1252,140,
1625,COM Tuesday,622220,Peacock Gap,,0,1257,140,
1625,COM Tuesday,622222,Peacock Gap,,0,1258,140,
1625,COM Tuesday,622224,Peacock Gap,,0,1252,140,
1625,COM Tuesday,622226,San Rafael,,0,1257,138,
1625,COM Tuesday,622203,College of Marin,,1,1252,142,
1625,COM Tuesday,622205,College of Marin,,1,1252,142,
1625,COM Tuesday,622207,,,1,1257,143,
1625,COM Tuesday,622209,,,1,1258,143,
1625,COM Tuesday,622211,,,1,1252,143,
1625,COM Tuesday,622213,,,1,1257,143,
1625,COM Tuesday,622215,,,1,1258,143,
1625,COM Tuesday,622219,,,1,1252,143,
1625,COM Tuesday,622221,,,1,1257,143,
1625,COM Tuesday,622223,,,1,1258,143,
1625,COM Tuesday,622225,,,1,1252,143,
1625,COM Tuesday,622227,,,1,1257,143,
1625,COM Wednesday,622304,Peacock Gap,,0,1352,140,
1625,COM Wednesday,622306,Peacock Gap,,0,1357,140,
1625,COM Wednesday,622308,Peacock Gap,,0,1358,140,
1625,COM Wednesday,622312,Peacock Gap,,0,1352,140,
1625,COM Wednesday,622314,Peacock Gap,,0,1357,140,
1625,COM Wednesday,622316,Peacock Gap,,0,1358,140,
1625,COM Wednesday,622318,Peacock Gap,,0,1352,140,
1625,COM Wednesday,622320,Peacock Gap,,0,1357,140,
1625,COM Wednesday,622322,Peacock Gap,,0,1358,140,
1625,COM Wednesday,622324,Peacock Gap,,0,1352,140,
1625,COM Wednesday,622326,San Rafael,,0,1357,138,
1625,COM Wednesday,622303,College of Marin,,1,1352,142,
1625,COM Wednesday,622305,College of Marin,,1,1352,142,
1625,COM Wednesday,622307,,,1,1357,143,
1625,COM Wednesday,622309,,,1,1358,143,
1625,COM Wednesday,622311,,,1,1352,143,
1625,COM Wednesday,622313,,,1,1357,143,
1625,COM Wednesday,622315,,,1,1358,143,
1625,COM Wednesday,622319,,,1,1352,143,
1625,COM Wednesday,622321,,,1,1357,143,
1625,COM Wednesday,622323,,,1,1358,143,
1625,COM Wednesday,622325,,,1,1352,143,
1625,COM Wednesday,622327,,,1,1357,143,
1625,COM Thursday,622404,Peacock Gap,,0,1452,140,
1625,COM Thursday,622406,Peacock Gap,,0,1457,140,
1625,COM Thursday,622408,Peacock Gap,,0,1458,140,
1625,COM Thursday,622412,Peacock Gap,,0,1452,140,
1625,COM Thursday,622414,Peacock Gap,,0,1457,140,
1625,COM Thursday,622416,Peacock Gap,,0,1458,140,
1625,COM Thursday,622418,Peacock Gap,,0,1452,140,
1625,COM Thursday,622420,Peacock Gap,,0,1457,140,
1625,COM Thursday,622422,Peacock Gap,,0,1458,140,
1625,COM Thursday,622424,Peacock Gap,,0,1452,140,
1625,COM Thursday,622426,San Rafael,,0,1457,138,
1625,COM Thursday,622403,College of Marin,,1,1452,142,
1625,COM Thursday,622405,College of Marin,,1,1452,142,
1625,COM Thursday,622407,,,1,1457,143,
1625,COM Thursday,622409,,,1,1458,143,
1625,COM Thursday,622411,,,1,1452,143,
1625,COM Thursday,622413,,,1,1457,143,
1625,COM Thursday,622415,,,1,1458,143,
1625,COM Thursday,622419,,,1,1452,143,
1625,COM Thursday,622421,,,1,1457,143,
1625,COM Thursday,622423,,,1,1458,143,
1625,COM Thursday,622425,,,1,1452,143,
1625,COM Thursday,622427,,,1,1457,143,
1625,COM Friday,622604,Peacock Gap,,0,1652,140,
1625,COM Friday,622606,Peacock Gap,,0,1657,140,
1625,COM Friday,622608,Peacock Gap,,0,1658,140,
1625,COM Friday,622612,Peacock Gap,,0,1652,140,
1625,COM Friday,622614,Peacock Gap,,0,1657,140,
1625,COM Friday,622616,Peacock Gap,,0,1658,140,
1625,COM Friday,622618,Peacock Gap,,0,1652,140,
1625,COM Friday,622620,Peacock Gap,,0,1657,140,
1625,COM Friday,622622,Peacock Gap,,0,1658,140,
1625,COM Friday,622624,Peacock Gap,,0,1652,140,
1625,COM Friday,622626,San Rafael,,0,1657,138,
1625,COM Friday,622603,College of Marin,,1,1652,142,
1625,COM Friday,622605,College of Marin,,1,1652,142,
1625,COM Friday,622607,,,1,1657,143,
1625,COM Friday,622609,,,1,1658,143,
1625,COM Friday,622611,,,1,1652,143,
1625,COM Friday,622613,,,1,1657,143,
1625,COM Friday,622615,,,1,1658,143,
1625,COM Friday,622619,,,1,1652,143,
1625,COM Friday,622621,,,1,1657,143,
1625,COM Friday,622623,,,1,1658,143,
1625,COM Friday,622625,,,1,1652,143,
1625,COM Friday,622627,,,1,1657,143,
